timestamp,wind_renewables_ninja_wind_electricity,pv_renewables_ninja_pv_electricity,load_load_load_region1,load_load_load_region2,pv_renewables_ninja_pv_irradiance_direct,pv_renewables_ninja_pv_irradiance_diffuse,pv_renewables_ninja_pv_temperature,wind_renewables_ninja_wind_wind_speed
2024-05-29 23:00:00,0.138,0.168,94391.04109,21020.55173,0.033,0.175,23.163,5.566
2024-05-30 00:00:00,0.147,0.309,90036.32163,18430.26586,0.105,0.268,24.469,5.689
2024-05-30 01:00:00,0.142,0.422,86424.06874,17440.67773,0.171,0.346,26.023,5.629
2024-05-30 02:00:00,0.138,0.517,83358.07903,16948.52248,0.252,0.396,27.518,5.568
2024-05-30 03:00:00,0.118,0.561,81027.86668,16170.53195,0.282,0.433,28.724,5.296
2024-05-30 04:00:00,0.095,0.602,77881.86866,15663.96343,0.355,0.424,29.775,4.957
2024-05-30 05:00:00,0.097,0.635,76405.74655,15416.00165,0.48,0.354,30.66,4.986
2024-05-30 06:00:00,0.127,0.545,75763.92381,15854.94843,0.338,0.363,30.907,5.439
2024-05-30 07:00:00,0.18,0.411,76930.60006,17139.77816,0.174,0.341,30.555,6.083
2024-05-30 08:00:00,0.23,0.281,85360.6554,18023.1961,0.084,0.264,29.864,6.606
2024-05-30 09:00:00,0.231,0.147,99877.6024,20446.13224,0.027,0.163,28.978,6.615
2024-05-30 10:00:00,0.186,0.028,104386.6352,21757.32541,0.0,0.053,27.918,6.149
2024-05-30 11:00:00,0.19,0.0,107241.8846,22635.03417,0.0,0.0,26.784,6.2
2024-05-30 12:00:00,0.207,0.0,100346.2463,21805.19161,0.0,0.0,26.27,6.369
2024-05-30 13:00:00,0.203,0.0,98580.10809,21692.82041,0.0,0.0,25.873,6.332
2024-05-30 14:00:00,0.249,0.0,107024.6356,22300.18809,0.0,0.0,25.57,6.79
2024-05-30 15:00:00,0.25,0.0,108828.836,22998.40004,0.0,0.0,25.321,6.801
2024-05-30 16:00:00,0.247,0.0,108744.2385,22911.9903,0.0,0.0,25.135,6.776
2024-05-30 17:00:00,0.232,0.0,107423.6618,23310.11417,0.0,0.0,24.965,6.625
2024-05-30 18:00:00,0.219,0.0,98315.84094,22399.64223,0.0,0.0,24.82,6.488
2024-05-30 19:00:00,0.214,0.0,98524.62048,21626.90416,0.0,0.0,24.729,6.449
2024-05-30 20:00:00,0.256,0.0,99536.20507,22727.96368,0.0,0.0,24.739,6.853
2024-05-30 21:00:00,0.305,0.0,99128.6905,22897.39775,0.0,0.001,24.772,7.299
2024-05-30 22:00:00,0.305,0.049,98352.69683,22882.25516,0.006,0.072,25.427,7.297
2024-05-30 23:00:00,0.289,0.195,96356.84844,21567.32296,0.072,0.171,26.629,7.145
2024-05-31 00:00:00,0.419,0.339,90214.48744,18888.07354,0.137,0.28,27.993,8.223
2024-05-31 01:00:00,0.591,0.431,86850.15369,17983.83944,0.167,0.369,28.874,9.573
2024-05-31 02:00:00,0.747,0.419,83994.59153,17534.1336,0.094,0.428,29.159,10.992
2024-05-31 03:00:00,0.818,0.341,81824.30823,16823.24637,0.035,0.386,29.173,11.854
2024-05-31 04:00:00,0.805,0.325,78894.22896,16360.37043,0.029,0.374,29.416,11.68
2024-05-31 05:00:00,0.788,0.392,77519.41728,16133.79587,0.058,0.43,29.913,11.472
2024-05-31 06:00:00,0.837,0.383,76921.64465,16534.88258,0.067,0.41,29.94,12.122
2024-05-31 07:00:00,0.868,0.289,78008.24861,17708.89308,0.036,0.322,29.377,12.602
2024-05-31 08:00:00,0.855,0.207,85859.72542,18516.1144,0.022,0.238,28.8,12.395
2024-05-31 09:00:00,0.807,0.113,99380.33328,20730.06728,0.009,0.142,28.32,11.71
2024-05-31 10:00:00,0.716,0.023,103579.8984,21928.16732,0.0,0.047,27.782,10.684
2024-05-31 11:00:00,0.554,0.0,106239.184,22730.17188,0.0,0.0,27.173,9.278
2024-05-31 12:00:00,0.417,0.0,99816.81284,21971.90496,0.0,0.0,26.823,8.21
2024-05-31 13:00:00,0.441,0.0,98171.88968,21869.22601,0.0,0.0,26.581,8.393
2024-05-31 14:00:00,0.494,0.0,106036.8454,22424.20698,0.0,0.0,26.389,8.81
2024-05-31 15:00:00,0.526,0.0,107717.2184,23062.19669,0.0,0.0,26.276,9.059
2024-05-31 16:00:00,0.607,0.0,107638.4271,22983.23998,0.0,0.0,26.248,9.704
2024-05-31 17:00:00,0.692,0.0,106408.4853,23347.02484,0.0,0.0,26.24,10.453
2024-05-31 18:00:00,0.741,0.0,97925.75993,22515.08298,0.0,0.0,26.294,10.937
2024-05-31 19:00:00,0.829,0.0,98120.21034,21808.99518,0.0,0.0,26.452,11.99
2024-05-31 20:00:00,0.863,0.0,99062.36702,22815.08603,0.0,0.0,26.567,12.527
2024-05-31 21:00:00,0.865,0.0,98682.82133,22969.90607,0.0,0.001,26.608,12.56
2024-05-31 22:00:00,0.841,0.023,97960.0863,22956.06955,0.001,0.046,26.749,12.167
2024-05-31 23:00:00,0.791,0.141,96101.21862,21754.55298,0.017,0.165,27.25,11.501
2024-06-01 00:00:00,0.819,0.304,88423.33013,18510.46189,0.086,0.287,27.98,11.866
2024-06-01 01:00:00,0.859,0.445,84919.48615,17726.84767,0.189,0.365,28.69,12.466
2024-06-01 02:00:00,0.866,0.427,81945.51119,17337.13013,0.099,0.432,28.818,12.576
2024-06-01 03:00:00,0.867,0.35,79685.23185,16721.07137,0.038,0.393,28.468,12.581
2024-06-01 04:00:00,0.855,0.323,76633.64975,16319.94054,0.027,0.371,28.264,12.395
2024-06-01 05:00:00,0.84,0.34,75201.82818,16123.58979,0.034,0.385,28.407,12.157
2024-06-01 06:00:00,0.813,0.342,74579.26747,16471.17373,0.043,0.378,28.538,11.789
2024-06-01 07:00:00,0.751,0.286,75710.93009,17488.57765,0.034,0.318,28.401,11.049
2024-06-01 08:00:00,0.676,0.201,83887.98737,18188.12006,0.02,0.232,28.016,10.309
2024-06-01 09:00:00,0.674,0.092,97969.25994,20106.74374,0.005,0.122,27.373,10.29
2024-06-01 10:00:00,0.706,0.012,102342.9702,21145.02379,0.0,0.032,26.625,10.584
2024-06-01 11:00:00,0.73,0.0,105112.5295,21840.04533,0.0,0.0,26.039,10.825
2024-06-01 12:00:00,0.755,0.0,98423.83918,21182.92707,0.0,0.0,25.673,11.085
2024-06-01 13:00:00,0.783,0.0,96710.7053,21093.94493,0.0,0.0,25.366,11.398
2024-06-01 14:00:00,0.806,0.0,104901.8004,21574.89447,0.0,0.0,25.052,11.696
2024-06-01 15:00:00,0.809,0.0,106651.8542,22127.77985,0.0,0.0,24.799,11.734
2024-06-01 16:00:00,0.735,0.0,106569.7956,22059.35553,0.0,0.0,24.625,10.872
2024-06-01 17:00:00,0.642,0.0,105288.8512,22374.61348,0.0,0.0,24.474,10.007
2024-06-01 18:00:00,0.511,0.0,96454.36918,21653.64811,0.0,0.0,24.335,8.943
2024-06-01 19:00:00,0.365,0.0,96656.88295,21041.74856,0.0,0.0,24.2,7.795
2024-06-01 20:00:00,0.256,0.0,97638.10843,21913.6324,0.0,0.0,24.047,6.857
2024-06-01 21:00:00,0.197,0.0,97242.82396,22047.80029,0.0,0.001,23.88,6.259
2024-06-01 22:00:00,0.136,0.041,96490.11898,22035.80949,0.002,0.065,24.276,5.548
2024-06-01 23:00:00,0.094,0.188,94554.16886,20994.56865,0.047,0.187,25.317,4.942
2024-06-02 00:00:00,0.103,0.359,94935.83999,17907.65325,0.198,0.241,26.797,5.089
2024-06-02 01:00:00,0.089,0.505,90228.01635,17129.36748,0.357,0.277,28.206,4.86
2024-06-02 02:00:00,0.076,0.607,85289.09903,16479.59324,0.482,0.303,29.33,4.631
2024-06-02 03:00:00,0.054,0.661,81227.03879,15930.12793,0.545,0.327,30.19,4.204
2024-06-02 04:00:00,0.034,0.663,77289.34431,15765.41509,0.526,0.353,30.881,3.731
2024-06-02 05:00:00,0.022,0.625,75094.46486,15497.74924,0.456,0.365,31.333,3.344
2024-06-02 06:00:00,0.014,0.513,73748.85194,16112.44338,0.268,0.389,31.496,3.035
2024-06-02 07:00:00,0.007,0.393,74154.37485,17659.53042,0.147,0.347,31.487,2.659
2024-06-02 08:00:00,0.003,0.239,71769.97843,17896.57469,0.047,0.254,31.289,2.316
2024-06-02 09:00:00,0.002,0.122,74098.92905,18791.52802,0.015,0.149,31.115,2.161
2024-06-02 10:00:00,0.0,0.021,79196.79742,19370.24342,0.0,0.045,30.541,1.756
2024-06-02 11:00:00,0.0,0.0,83337.53692,19711.37225,0.0,0.0,29.93,1.209
2024-06-02 12:00:00,0.0,0.0,82815.03173,19304.42241,0.0,0.0,29.474,1.387
2024-06-02 13:00:00,0.0,0.0,80645.68923,18871.74835,0.0,0.0,28.708,1.753
2024-06-02 14:00:00,0.001,0.0,80808.21842,19017.91209,0.0,0.0,28.1,1.898
2024-06-02 15:00:00,0.002,0.0,80808.309,19370.46743,0.0,0.0,27.645,2.164
2024-06-02 16:00:00,0.003,0.0,81984.64935,19673.97656,0.0,0.0,27.11,2.267
2024-06-02 17:00:00,0.007,0.0,85495.35641,20505.95888,0.0,0.0,26.437,2.679
2024-06-02 18:00:00,0.026,0.0,89217.52564,21267.87514,0.0,0.0,25.885,3.472
2024-06-02 19:00:00,0.056,0.0,93035.569,21950.81725,0.0,0.0,25.573,4.239
2024-06-02 20:00:00,0.091,0.0,90223.26708,21521.65804,0.0,0.0,25.357,4.899
2024-06-02 21:00:00,0.133,0.0,89392.95099,20748.12821,0.0,0.001,25.179,5.509
2024-06-02 22:00:00,0.144,0.032,87358.2936,20145.53891,0.001,0.056,25.473,5.653
2024-06-02 23:00:00,0.126,0.135,82841.59515,18879.1009,0.018,0.157,26.059,5.423
2024-06-03 00:00:00,0.132,0.222,89364.33305,17286.63435,0.025,0.249,26.698,5.508
2024-06-03 01:00:00,0.133,0.298,85211.31509,16413.32835,0.037,0.329,27.284,5.517
2024-06-03 02:00:00,0.13,0.361,80854.43729,15684.22374,0.049,0.394,27.806,5.469
2024-06-03 03:00:00,0.119,0.399,77271.08106,15067.6747,0.058,0.436,28.276,5.309
2024-06-03 04:00:00,0.102,0.427,73797.4344,14882.85221,0.07,0.461,28.759,5.058
2024-06-03 05:00:00,0.091,0.432,71861.2162,14582.50727,0.079,0.459,29.213,4.896
2024-06-03 06:00:00,0.097,0.397,70674.18053,15272.24887,0.073,0.42,29.446,4.988
2024-06-03 07:00:00,0.11,0.31,71031.91354,17008.21842,0.045,0.34,29.341,5.187
2024-06-03 08:00:00,0.127,0.206,68928.5125,17274.20322,0.021,0.238,28.888,5.437
2024-06-03 09:00:00,0.141,0.104,70983.00189,18278.42062,0.007,0.134,28.219,5.622
2024-06-03 10:00:00,0.156,0.016,75480.09875,18927.79087,0.0,0.038,27.314,5.799
2024-06-03 11:00:00,0.197,0.0,79132.86207,19310.56782,0.0,0.0,26.476,6.272
2024-06-03 12:00:00,0.232,0.0,78671.93286,18853.93384,0.0,0.0,25.952,6.629
2024-06-03 13:00:00,0.236,0.0,76758.24215,18368.43498,0.0,0.0,25.463,6.662
2024-06-03 14:00:00,0.256,0.0,76901.61766,18532.44372,0.0,0.0,25.019,6.85
2024-06-03 15:00:00,0.281,0.0,76901.69757,18928.04224,0.0,0.0,24.663,7.088
2024-06-03 16:00:00,0.296,0.0,77939.40904,19268.60652,0.0,0.0,24.436,7.215
2024-06-03 17:00:00,0.32,0.0,81036.38773,20202.16484,0.0,0.0,24.267,7.42
2024-06-03 18:00:00,0.37,0.0,84319.90828,21057.10279,0.0,0.0,24.102,7.831
2024-06-03 19:00:00,0.386,0.0,87688.00443,21823.42471,0.0,0.0,23.88,7.963
2024-06-03 20:00:00,0.347,0.0,85207.12552,21341.86982,0.0,0.0,23.604,7.639
2024-06-03 21:00:00,0.37,0.0,84474.66018,20473.90042,0.0,0.001,23.239,7.833
2024-06-03 22:00:00,0.369,0.022,82679.78226,19797.74152,0.0,0.045,23.03,7.823
2024-06-03 23:00:00,0.413,0.111,78695.36584,18376.68519,0.007,0.139,23.147,8.18
2024-06-04 00:00:00,0.507,0.223,83871.20666,17320.44414,0.022,0.25,23.534,8.911
2024-06-04 01:00:00,0.584,0.314,79823.87175,16398.54265,0.038,0.34,24.146,9.516
2024-06-04 02:00:00,0.621,0.37,76388.59532,15940.05023,0.047,0.401,24.765,9.823
2024-06-04 03:00:00,0.614,0.42,73777.71781,15215.27331,0.061,0.452,25.426,9.771
2024-06-04 04:00:00,0.584,0.454,70252.79639,14743.35346,0.077,0.481,26.067,9.512
2024-06-04 05:00:00,0.552,0.436,68598.88102,14512.35197,0.072,0.464,26.488,9.257
2024-06-04 06:00:00,0.524,0.311,67879.75319,14921.27532,0.026,0.353,26.388,9.038
2024-06-04 07:00:00,0.495,0.248,69186.95112,16118.22425,0.018,0.286,26.186,8.819
2024-06-04 08:00:00,0.419,0.145,78632.37435,16941.21747,0.007,0.179,25.755,8.223
2024-06-04 09:00:00,0.304,0.044,94897.832,19198.42771,0.001,0.071,25.176,7.286
2024-06-04 10:00:00,0.26,0.0,99949.96057,20419.93684,0.0,0.015,24.704,6.894
2024-06-04 11:00:00,0.257,0.0,103149.1138,21237.61138,0.0,0.0,24.351,6.864
2024-06-04 12:00:00,0.224,0.0,95422.92228,20464.52905,0.0,0.0,24.114,6.549
2024-06-04 13:00:00,0.246,0.0,93444.05947,20359.84391,0.0,0.0,23.891,6.757
2024-06-04 14:00:00,0.254,0.0,102905.6979,20925.66837,0.0,0.0,23.663,6.831
2024-06-04 15:00:00,0.245,0.0,104927.2074,21576.12346,0.0,0.0,23.438,6.746
2024-06-04 16:00:00,0.253,0.0,104832.4205,21495.62405,0.0,0.0,23.239,6.826
2024-06-04 17:00:00,0.258,0.0,103352.7853,21866.51673,0.0,0.0,23.035,6.875
2024-06-04 18:00:00,0.255,0.0,93147.96235,21018.31996,0.0,0.0,22.846,6.843
2024-06-04 19:00:00,0.228,0.0,93381.88859,20298.43625,0.0,0.0,22.681,6.586
2024-06-04 20:00:00,0.174,0.0,94515.31467,21324.18463,0.0,0.0,22.562,6.012
2024-06-04 21:00:00,0.131,0.0,94058.71654,21482.02961,0.0,0.001,22.475,5.488
2024-06-04 22:00:00,0.106,0.009,93189.2574,21467.92276,0.0,0.029,22.562,5.132
2024-06-04 23:00:00,0.108,0.064,90953.01671,20242.93033,0.002,0.091,22.879,5.162
2024-06-05 00:00:00,0.133,0.142,84687.29502,17294.3071,0.006,0.175,23.485,5.51
2024-06-05 01:00:00,0.139,0.227,80801.84007,16378.9128,0.013,0.265,24.378,5.582
2024-06-05 02:00:00,0.139,0.307,77503.9633,15923.65661,0.023,0.35,25.443,5.59
2024-06-05 03:00:00,0.136,0.36,74997.51222,15203.99549,0.032,0.407,26.474,5.548
2024-06-05 04:00:00,0.108,0.367,71613.57595,14735.40666,0.033,0.418,27.257,5.168
2024-06-05 05:00:00,0.071,0.315,70025.8117,14506.03567,0.021,0.366,27.6,4.535
2024-06-05 06:00:00,0.04,0.263,69335.4466,14912.07267,0.015,0.309,27.629,3.882
2024-06-05 07:00:00,0.039,0.136,70590.36096,16100.573,0.004,0.173,27.228,3.846
2024-06-05 08:00:00,0.046,0.064,79657.99861,16917.75718,0.001,0.094,26.746,4.02
2024-06-05 09:00:00,0.055,0.03,95272.89196,19159.03503,0.001,0.054,26.295,4.236
2024-06-05 10:00:00,0.068,0.001,100122.9522,20371.92222,0.0,0.017,25.723,4.493
2024-06-05 11:00:00,0.086,0.0,103194.1499,21183.82526,0.0,0.0,25.139,4.805
2024-06-05 12:00:00,0.098,0.0,95776.98037,20416.19968,0.0,0.0,24.852,5.006
2024-06-05 13:00:00,0.113,0.0,93877.26551,20312.25345,0.0,0.0,24.633,5.242
2024-06-05 14:00:00,0.126,0.0,102960.4698,20874.08408,0.0,0.0,24.436,5.42
2024-06-05 15:00:00,0.13,0.0,104901.1257,21519.94797,0.0,0.0,24.25,5.478
2024-06-05 16:00:00,0.125,0.0,104810.1299,21440.01676,0.0,0.0,24.106,5.403
2024-06-05 17:00:00,0.121,0.0,103389.6752,21808.29151,0.0,0.0,23.936,5.352
2024-06-05 18:00:00,0.135,0.0,93593.01128,20966.08169,0.0,0.0,23.735,5.536
2024-06-05 19:00:00,0.165,0.0,93817.58125,20251.27923,0.0,0.0,23.507,5.908
2024-06-05 20:00:00,0.19,0.0,94905.67405,21269.78743,0.0,0.0,23.27,6.195
2024-06-05 21:00:00,0.208,0.0,94467.33833,21426.51828,0.0,0.001,23.033,6.383
2024-06-05 22:00:00,0.212,0.011,93632.65467,21412.51099,0.0,0.031,23.008,6.418
2024-06-05 23:00:00,0.188,0.074,91485.85618,20196.1651,0.002,0.102,23.309,6.179
2024-06-06 00:00:00,0.249,0.158,81357.37756,17055.42889,0.009,0.19,23.895,6.789
2024-06-06 01:00:00,0.269,0.262,77666.74453,16103.74802,0.024,0.295,24.658,6.98
2024-06-06 02:00:00,0.24,0.367,74534.22772,15630.44531,0.051,0.395,25.582,6.703
2024-06-06 03:00:00,0.194,0.439,72153.45346,14882.25655,0.082,0.459,26.498,6.23
2024-06-06 04:00:00,0.138,0.5,68939.19228,14395.09268,0.13,0.494,27.389,5.569
2024-06-06 05:00:00,0.078,0.509,67431.04067,14156.62935,0.155,0.483,28.108,4.677
2024-06-06 06:00:00,0.044,0.441,66775.2914,14578.7618,0.111,0.437,28.43,3.959
2024-06-06 07:00:00,0.03,0.325,67967.28266,15814.37473,0.053,0.347,28.356,3.611
2024-06-06 08:00:00,0.027,0.228,76580.25681,16663.95239,0.029,0.254,28.084,3.496
2024-06-06 09:00:00,0.036,0.117,91412.19848,18994.07533,0.009,0.146,27.568,3.774
2024-06-06 10:00:00,0.061,0.022,96019.07016,20255.04182,0.0,0.045,26.75,4.352
2024-06-06 11:00:00,0.087,0.0,98936.2739,21099.12899,0.0,0.0,25.735,4.829
2024-06-06 12:00:00,0.093,0.0,91891.01123,20301.07445,0.0,0.0,25.364,4.922
2024-06-06 13:00:00,0.08,0.0,90086.55061,20193.00775,0.0,0.0,25.105,4.718
2024-06-06 14:00:00,0.059,0.0,98714.31092,20777.10956,0.0,0.0,24.876,4.306
2024-06-06 15:00:00,0.039,0.0,100557.6597,21448.57573,0.0,0.0,24.666,3.861
2024-06-06 16:00:00,0.033,0.0,100471.2265,21365.47602,0.0,0.0,24.473,3.681
2024-06-06 17:00:00,0.035,0.0,99121.99534,21748.34932,0.0,0.0,24.281,3.758
2024-06-06 18:00:00,0.045,0.0,89816.54928,20872.75399,0.0,0.0,24.085,4.001
2024-06-06 19:00:00,0.063,0.0,90029.859,20129.6165,0.0,0.0,23.87,4.382
2024-06-06 20:00:00,0.086,0.0,91063.39337,21188.49874,0.0,0.0,23.653,4.816
2024-06-06 21:00:00,0.114,0.0,90647.03639,21351.44245,0.0,0.001,23.415,5.258
2024-06-06 22:00:00,0.107,0.02,89854.20489,21336.87991,0.0,0.043,23.542,5.148
2024-06-06 23:00:00,0.066,0.08,87815.04976,20072.31762,0.003,0.108,23.79,4.444
2024-06-07 00:00:00,0.058,0.146,77233.30321,17124.79497,0.009,0.177,24.291,4.295
2024-06-07 01:00:00,0.058,0.246,73624.90774,16157.68699,0.022,0.278,25.053,4.283
2024-06-07 02:00:00,0.036,0.37,70562.19211,15676.71187,0.06,0.391,26.171,3.789
2024-06-07 03:00:00,0.02,0.467,68234.46812,14916.3947,0.118,0.461,27.354,3.287
2024-06-07 04:00:00,0.011,0.536,65091.82962,14421.33373,0.198,0.48,28.457,2.882
2024-06-07 05:00:00,0.011,0.561,63617.28382,14179.00481,0.265,0.452,29.276,2.887
2024-06-07 06:00:00,0.019,0.513,62976.14646,14607.98019,0.239,0.411,29.59,3.248
2024-06-07 07:00:00,0.036,0.415,64141.57685,15863.62286,0.16,0.357,29.515,3.785
2024-06-07 08:00:00,0.059,0.294,72562.62999,16726.97248,0.089,0.275,29.156,4.313
2024-06-07 09:00:00,0.068,0.155,87064.07477,19094.86758,0.029,0.171,28.559,4.493
2024-06-07 10:00:00,0.068,0.031,91568.29254,20376.2748,0.0,0.057,27.623,4.494
2024-06-07 11:00:00,0.058,0.0,94420.49287,21234.04494,0.0,0.0,26.362,4.283
2024-06-07 12:00:00,0.052,0.0,87532.21823,20423.05364,0.0,0.0,25.838,4.146
2024-06-07 13:00:00,0.047,0.0,85767.96602,20313.23514,0.0,0.0,25.434,4.06
2024-06-07 14:00:00,0.053,0.0,94203.47584,20906.80545,0.0,0.0,25.062,4.189
2024-06-07 15:00:00,0.064,0.0,96005.74964,21589.15634,0.0,0.0,24.793,4.403
2024-06-07 16:00:00,0.066,0.0,95921.24245,21504.70955,0.0,0.0,24.627,4.446
2024-06-07 17:00:00,0.068,0.0,94602.07592,21893.78937,0.0,0.0,24.498,4.482
2024-06-07 18:00:00,0.072,0.0,85503.98106,21004.00031,0.0,0.0,24.399,4.565
2024-06-07 19:00:00,0.079,0.0,85712.53766,20248.81629,0.0,0.0,24.277,4.696
2024-06-07 20:00:00,0.095,0.0,86723.04201,21324.8634,0.0,0.0,24.164,4.962
2024-06-07 21:00:00,0.115,0.0,86315.96262,21490.44849,0.0,0.002,24.053,5.27
2024-06-07 22:00:00,0.103,0.044,85540.7976,21475.64989,0.002,0.069,24.909,5.092
2024-06-07 23:00:00,0.062,0.167,83547.08052,20190.58857,0.032,0.178,25.912,4.362
2024-06-08 00:00:00,0.046,0.296,74222.29001,17342.43079,0.08,0.283,27.165,4.016
2024-06-08 01:00:00,0.032,0.373,70774.21842,16367.83157,0.096,0.364,28.14,3.655
2024-06-08 02:00:00,0.028,0.39,67847.58168,15883.1308,0.073,0.409,28.68,3.547
2024-06-08 03:00:00,0.022,0.425,65623.28031,15116.92419,0.082,0.448,29.135,3.363
2024-06-08 04:00:00,0.019,0.492,62620.27174,14618.02846,0.137,0.484,29.66,3.261
2024-06-08 05:00:00,0.026,0.556,61211.24117,14373.82246,0.254,0.459,30.229,3.474
2024-06-08 06:00:00,0.042,0.527,60598.59006,14806.12069,0.266,0.407,30.536,3.932
2024-06-08 07:00:00,0.073,0.422,61712.23945,16071.4896,0.169,0.359,30.339,4.58
2024-06-08 08:00:00,0.107,0.295,69759.13851,16941.52676,0.088,0.278,29.853,5.147
2024-06-08 09:00:00,0.138,0.15,83616.27258,19327.76364,0.024,0.17,29.075,5.573
2024-06-08 10:00:00,0.159,0.023,87920.36438,20619.09668,0.0,0.046,27.994,5.843
2024-06-08 11:00:00,0.18,0.0,90645.83919,21483.51113,0.0,0.0,26.997,6.083
2024-06-08 12:00:00,0.184,0.0,84063.61606,20666.23787,0.0,0.0,26.653,6.131
2024-06-08 13:00:00,0.18,0.0,82377.75098,20555.56871,0.0,0.0,26.422,6.09
2024-06-08 14:00:00,0.164,0.0,90438.4644,21153.73684,0.0,0.0,26.249,5.899
2024-06-08 15:00:00,0.178,0.0,92160.66175,21841.37324,0.0,0.0,26.147,6.05
2024-06-08 16:00:00,0.207,0.0,92079.90927,21756.27232,0.0,0.0,26.12,6.382
2024-06-08 17:00:00,0.207,0.0,90819.35436,22148.36596,0.0,0.0,26.046,6.368
2024-06-08 18:00:00,0.188,0.0,82125.49508,21251.68458,0.0,0.0,25.903,6.179
2024-06-08 19:00:00,0.183,0.0,82324.78534,20490.65087,0.0,0.0,25.766,6.114
2024-06-08 20:00:00,0.174,0.0,83290.39218,21575.03308,0.0,0.0,25.643,6.007
2024-06-08 21:00:00,0.149,0.0,82901.39965,21741.9008,0.0,0.001,25.545,5.715
2024-06-08 22:00:00,0.139,0.012,82160.67583,21726.98756,0.0,0.033,26.0,5.587
2024-06-08 23:00:00,0.111,0.051,80255.54118,20431.97212,0.002,0.078,26.509,5.208
2024-06-09 00:00:00,0.096,0.116,85126.79719,17889.3692,0.004,0.15,27.052,4.975
2024-06-09 01:00:00,0.113,0.191,79937.13602,16924.2972,0.009,0.231,27.514,5.236
2024-06-09 02:00:00,0.12,0.262,74492.72915,16118.57912,0.015,0.308,27.958,5.343
2024-06-09 03:00:00,0.126,0.306,70014.92414,15437.2438,0.02,0.357,28.367,5.421
2024-06-09 04:00:00,0.143,0.33,65674.21351,15233.00037,0.024,0.383,28.747,5.639
2024-06-09 05:00:00,0.177,0.321,63254.69198,14901.09553,0.024,0.372,28.999,6.045
2024-06-09 06:00:00,0.207,0.284,61771.35793,15663.3144,0.02,0.332,29.043,6.368
2024-06-09 07:00:00,0.216,0.226,62218.3854,17581.69764,0.014,0.269,28.915,6.464
2024-06-09 08:00:00,0.192,0.163,59589.95018,17875.63181,0.009,0.2,28.663,6.208
2024-06-09 09:00:00,0.146,0.08,62157.26482,18985.37123,0.003,0.111,28.268,5.683
2024-06-09 10:00:00,0.144,0.01,67776.89111,19702.97657,0.0,0.03,27.585,5.659
2024-06-09 11:00:00,0.162,0.0,72341.42807,20125.97528,0.0,0.0,26.831,5.883
2024-06-09 12:00:00,0.154,0.0,71765.44539,19621.35872,0.0,0.0,26.501,5.778
2024-06-09 13:00:00,0.142,0.0,69374.07446,19084.8442,0.0,0.0,26.231,5.631
2024-06-09 14:00:00,0.137,0.0,69553.23823,19266.08679,0.0,0.0,26.007,5.56
2024-06-09 15:00:00,0.141,0.0,69553.33809,19703.25435,0.0,0.0,25.813,5.614
2024-06-09 16:00:00,0.151,0.0,70850.07481,20079.60474,0.0,0.0,25.693,5.748
2024-06-09 17:00:00,0.159,0.0,74720.09661,21111.26029,0.0,0.0,25.6,5.842
2024-06-09 18:00:00,0.166,0.0,78823.22335,22056.03415,0.0,0.0,25.541,5.928
2024-06-09 19:00:00,0.178,0.0,83032.03679,22902.8803,0.0,0.0,25.509,6.062
2024-06-09 20:00:00,0.183,0.0,79931.90068,22370.72417,0.0,0.0,25.504,6.122
2024-06-09 21:00:00,0.182,0.0,79016.60319,21411.54953,0.0,0.001,25.512,6.11
2024-06-09 22:00:00,0.161,0.012,76773.70217,20664.34063,0.0,0.032,26.077,5.869
2024-06-09 23:00:00,0.094,0.073,71794.72752,19093.96133,0.002,0.102,26.945,4.939
2024-06-10 00:00:00,0.069,0.156,85427.72245,18503.53096,0.008,0.192,27.681,4.502
2024-06-10 01:00:00,0.105,0.246,80283.03948,17586.30987,0.019,0.287,28.444,5.11
2024-06-10 02:00:00,0.123,0.329,74885.81865,16820.54149,0.033,0.373,29.046,5.376
2024-06-10 03:00:00,0.135,0.376,70446.82226,16172.98865,0.043,0.423,29.513,5.534
2024-06-10 04:00:00,0.139,0.396,66143.73207,15978.87217,0.049,0.444,29.861,5.598
2024-06-10 05:00:00,0.137,0.388,63745.18025,15663.42408,0.049,0.435,30.094,5.564
2024-06-10 06:00:00,0.128,0.322,62274.70209,16387.85005,0.032,0.369,30.125,5.446
2024-06-10 07:00:00,0.123,0.236,62717.85522,18211.11459,0.017,0.279,29.962,5.383
2024-06-10 08:00:00,0.137,0.143,60112.20034,18490.47471,0.007,0.18,29.654,5.556
2024-06-10 09:00:00,0.138,0.066,62657.26437,19545.19021,0.002,0.096,29.022,5.571
2024-06-10 10:00:00,0.123,0.009,68228.186,20227.21471,0.0,0.029,28.15,5.375
2024-06-10 11:00:00,0.149,0.0,72753.16265,20629.23999,0.0,0.0,27.314,5.709
2024-06-10 12:00:00,0.176,0.0,72182.17194,20149.6437,0.0,0.0,26.985,6.035
2024-06-10 13:00:00,0.19,0.0,69811.52675,19639.73103,0.0,0.0,26.737,6.191
2024-06-10 14:00:00,0.187,0.0,69989.13773,19811.98713,0.0,0.0,26.513,6.162
2024-06-10 15:00:00,0.187,0.0,69989.23672,20227.47872,0.0,0.0,26.341,6.162
2024-06-10 16:00:00,0.186,0.0,71274.73478,20585.16862,0.0,0.0,26.18,6.154
