wind_renewables_ninja_wind_electricity,pv_renewables_ninja_pv_electricity
0.02173913043478261,0.0
0.04244306418219462,0.0
0.07039337474120083,0.0
0.08488612836438925,0.07605985037406483
0.07349896480331262,0.35037406483790523
0.09420289855072464,0.5922693266832917
0.10662525879917184,0.756857855361596
0.11801242236024846,0.8379052369077307
0.11490683229813665,0.8578553615960098
0.11801242236024846,0.8042394014962593
0.12836438923395446,0.6708229426433915
0.14596273291925466,0.4937655860349127
0.16252587991718426,0.23566084788029923
0.17287784679089027,0.02743142144638404
0.18115942028985507,0.0
0.12836438923395446,0.0
0.06832298136645963,0.0
0.027950310559006212,0.0
0.009316770186335404,0.0
0.005175983436853002,0.0
0.0031055900621118015,0.0
0.002070393374741201,0.0
0.0031055900621118015,0.0
0.010351966873706004,0.0
0.025879917184265012,0.0
0.045548654244306416,0.0
0.06625258799171843,0.0
0.08178053830227744,0.05610972568578553
0.037267080745341616,0.29052369077306733
0.05279503105590062,0.5037406483790524
0.06935817805383024,0.7231920199501246
0.062111801242236024,0.816708229426434
0.053830227743271224,0.8329177057356608
0.05279503105590062,0.7955112219451371
0.057971014492753624,0.685785536159601
0.07039337474120083,0.513715710723192
0.08695652173913045,0.270573566084788
0.13561076604554867,0.02743142144638404
0.2101449275362319,0.0
0.24120082815734992,0.0
0.20807453416149072,0.0
0.13354037267080746,0.0
0.06418219461697723,0.0
0.023809523809523808,0.0
0.004140786749482402,0.0
0.0,0.0
0.0,0.0
0.005175983436853002,0.0
0.02484472049689441,0.0
0.040372670807453416,0.0
0.046583850931677016,0.0
0.04244306418219462,0.07605985037406483
0.010351966873706004,0.3428927680798005
